qn1k,qn1a,numppl,qn1b,qn1c,qn1d,qn1f,qn1g,qn1h,qn1i,qn1jyear,qn1l,qn2a,qn2b,qn3a,qn3b,qn4a,qn4b,qn4c,qn4e,qn4j,qn20,qn24a,qn24b,qn25a,qn25b,qn25c,qn25d,qn28a,qn28b,cohort,ui_agect_arrival,ui_school,ui_emprate
4,1,5,1,4,29,1,10,10,1,2013, ,98,2,5,97,4,2,1,2,1,1,1, ,2,2,1,1,1,1,2,3,1,1
4,2,5,5,1,998,2,10,10,1,2013,2, , , , , , , , , , , , , , , , , , ,2,999, , 
4,3,5,6,1,36,1,10,10,1, ,2,98,4,2,98,2,2,8,1, ,98,1, ,1, , , ,1,1,2,3,0,1
4,4,5,11,1,998,2,10,10,1, ,2, , , , , , , , , , , , , , , , , , ,2,999, , 
4,5,5,11,4,4,1,10,10,1, ,2, , , , , , , , , , , , , , , , , , ,2,1, , 
4,1,5,1,1,51,1,10,10,1,2014, ,20,5,4,3,4,3,1,1, ,1,1, ,1, , , ,2,1,2,4,0,1
4,2,5,2,1,40,2,10,10,1,2014,2,4,1,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,2,3,0,3
4,3,5,4,4,18,2,10,10,1,2014,2,10,5,6,13,3,2,1,1, , ,1, ,2,2,3,1,1,1,2,1,3,3
4,4,5,4,4,17,1,10,10,1,2014,2,8,2,6,13,4,2,1,1, , ,1, ,2,2,1,1,1,1,2,1,1,3
4,5,5,4,4,9,1,10,10,1,2014,2, , , , , , , , , , , , , , , , , , ,2,1, , 
4,1,1,1,4,33,1,10,10,1,2012, ,16,6,4,2,1,1,1,1, ,1,1, ,2,2,4,1,1,1,2,3,4,1
4,1,5,1,1,45,1,10,10,1,2014, ,9,2,5,9,3,2,2,1, ,1,1, ,1, , , ,2,1,2,4,0,1
4,2,5,2,1,42,2,10,10,1,2014,2,5,1,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,2,3,0,3
4,3,5,4,4,18,2,10,10,1,2014,2,10,2,6,13,2,1,1,6, ,1,1, ,2,2,1,1,1,1,2,1,1,1
4,4,5,4,4,15,1,10,10,1,2014,2, , , , , , , , , , , , , , , , , , ,2,1, , 
4,5,5,4,6,9,1,10,10,1,2014,2, , , , , , , , , , , , , , , , , , ,2,1, , 
4,1,2,1,1,34,1,10,10,97,2014, ,20,5,3,97,3,2,1,2,1,1,1, ,1, , , ,1,1,3,3,0,1
4,2,2,15,2,55,1,10,10,31,2012,2,5,1,5,6,4,4,1,1, ,1,1, ,1, , , ,2,1,3,4,0,2
4,1,4,1,1,65,1,10,10,1,2014,2,12,5,1, ,4,3,1,2,2, ,1, ,1, , , ,2,2,2,5,0,3
4,2,4,4,4,23,1,10,10,1,2014, ,12,5,6,13,4,2,1,2,2,1,1, ,2,2,3,1,1,1,2,2,3,1
4,3,4,5,1,63,2,10,10,1,2014,2,12,5,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,2,5,0,3
4,4,4,4,4,27,1,10,10,1,2014,2,16,6,6,13,4,1,1,1, ,1,1, ,1, , , ,1,1,2,2,0,1
4,2,2,2,1,24,2,24,24,97,2011,1, , , , , , , , , , , , , , , , , , ,1,0, , 
4,1,3,1,4,32,1,16,16,99,2014, ,98,1,1, ,2,3,2,2,1,1,1, ,1, , , ,1,1,2,3,0,1
4,1,1,1,4,27,1,10,10,8,2012, ,12,5,4,10,4,2,1,1, ,1,1, ,2,2,4,1,1,1,2,2,4,1
4,1,5,1,1,57,1,97,97,97,2015,2,18,6,8,5,1,1,2,1, ,1,8, ,2,2,6,2,1,1,3,5,6,1
4,2,5,2,1,53,2,97,97,97,2015,2,18,6,2,5,1,1,2,1, ,1,2,98,2,2,6,1,1,1,3,4,6,1
4,3,5,4,4,25,1,97,97,97,2015, ,15,6,6,13,1,1,2,1, ,4,1, ,1, , , ,1,1,3,2,0,1
4,4,5,4,4,24,2,97,97,97,2015,2,15,6,6,13,1,1,2,1, ,4,1, ,2,2,6,2,1,1,3,2,6,1
4,5,5,4,4,16,1,97,98,97,2015,2,10,1,6,13,1,1,2,6, , ,1, ,2,2,8,1,1,1,3,1,999,3
4,1,4,1,1,51,1,10,10,1,2014, ,16,6,5,97,3,2,2,2,1,1,1, ,1, , , ,1,1,3,4,0,1
4,2,4,2,1,47,2,10,10,1,2014,2,9,5,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,3,4,0,3
4,3,4,4,4,24,1,10,10,1,2014,2,16,6,6,13,2,1,2,1, ,1,1, ,2,2,3,1,1,1,3,2,3,1
4,4,4,4,4,19,1,10,10,1,2014,2,12,5,6,13,4,1,1,1, ,1,2,1,1, , , ,1,1,3,1,0,1
4,1,4,1,1,32,1,10,10,1,2014, ,16,6,4,2,2,1,1,1, ,1,1, ,1, , , ,1,1,3,3,0,1
4,2,4,2,1,31,2,97,97,1,2014,2,16,6,1, ,2,2,1,1, , ,1, ,1, , , ,1,1,3,3,0,3
4,3,4,4,6,5,1,97,10,1,2012,2, , , , , , , , , , , , , , , , , , ,3,0, , 
4,4,4,4,6,0,2,24,24,1,2015,1, , , , , , , , , , , , , , , , , , ,3,0, , 
4,1,4,1,1,36,1,2,24,40,2011, ,4,2,4,7,3,2,1,1, ,97,1, ,1, , , ,1,1,1,3,0,1
4,2,4,2,1,35,2,2,24,40,2011,2,2,2,1, ,4,3,2,1, ,1,1, ,1, , , ,1,1,1,3,0,1
4,3,4,4,4,15,2,14,96,40,2011,2, , , , , , , , , , , , , , , , , , ,1,1, , 
4,4,4,4,4,9,1,14,96,40,2011,2, , , , , , , , , , , , , , , , , , ,1,1, , 
4,1,1,1,4,29,1,16,16,97,2013, ,12,6,6,13,1,1,1,1, ,1,1, ,1, , , ,1,1,2,3,0,1
4,1,5,1,1,59,1,6,6,97,2015, ,2,1,5,6,4,3,1,1, ,1,1, ,1, , , ,2,2,3,5,0,1
4,2,5,2,1,53,2,6,6,97,2015,2,0,1,4,11,4,3,1,2,1,98,2,16,1, , , ,2,2,3,4,0,1
4,3,5,2,1,998,2,6,6,97,2015,1, , , , , , , , , , , , , , , , , , ,3,999, , 
4,4,5,4,7,24,2,6,6,97,2015,2,13,5,6,13,2,1,2,1, ,3,1, ,1, , , ,1,1,3,2,0,1
4,5,5,4,7,20,2,6,6,97,2015,2,11,5,6,13,2,2,2,2,2,1,2,1,2,2,1,1,1,1,3,2,1,1
4,5,5,4,4,998,2,24,24,1,2015,1, , , , , , , , , , , , , , , , , , ,3,999, , 
4,1,5,1,1,57,1,10,10,8,2012, ,14,4,4,4,3,2,1,2,2, ,1, ,2,2,5,1,2,2,1,4,5,2
4,2,5,2,1,39,2,10,10,8,2012,2,9,2,1, ,3,2,1,1, ,1,1, ,1, , , ,2,1,1,3,0,2
4,3,5,4,4,16,1,10,10,8,2012,2,3,2,6,13,4,2,1,2,2, ,1, ,2,2,1,1,1,1,1,1,1,2
4,4,5,4,4,15,1,10,10,8,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
4,5,5,4,4,12,2,10,10,8,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
4,1,3,1,1,33,1,9,9,97,2014, ,12,97,5,6,3,2,1,2,1,1,2,4,2,2,2,1,1,1,2,3,2,1
4,2,3,2,1,27,2,9,10,97,2014,2,12,97,1, ,4,4,1,2,1, ,1, ,1, , , ,1,1,2,2,0,3
4,3,3,4,6,3,2,9,9,97,2014,2, , , , , , , , , , , , , , , , , , ,2,0, , 
4,1,2,1,1,30,1,97,97,97,2015, ,9,2,4,9,2,1,1,1, ,1,1, ,1, , , ,1,1,3,3,0,1
4,2,2,11,4,34,1,97,97,98,2011,2,15,4,4,7,2,1,1,1, ,1,1, ,1, , , ,1,1,3,3,0,1
4,1,1,1,5,67,1,97,97,97,2012, ,4,2,4,8,4,3,1,1, , ,1, ,1, , , ,2,1,1,5,0,3
4,1,4,1,1,40,1,3,3,20,2014, ,6,1,5,11,4,4,1,2,2,98,1, ,2,1, , ,1,1,3,3, ,1
4,2,4,2,1,38,2,3,3,20,2014,2,99,1,1, ,4,4,1,2,2,99,1, ,2,1, , ,2,2,3,3, ,3
4,3,4,4,7,18,2,20,3,20,2014,2,99,3,6,13,4,3,2,2,2, ,1, ,2,2,1,1,1,1,3,1,1,3
4,4,4,4,7,16,1,20,3,20,2014,2,6,2,6,13,4,3,2,2,2, ,1, ,2,2,1,1,1,1,3,1,1,3
4,1,1,1,2,41,2,97,10,1,2011, ,18,6,4,3,1,1,1,1, ,98,1, ,1, , , ,1,1,1,3,0,1
4,1,2,1,1,49,2,9,9,97,2012, ,17,6,4,97,3,2,2,1, ,1,1, ,1, , , ,2,1,1,4,0,1
4,2,2,2,1,56,1,9,9,97,2014,2,17,6,5,7,3,2,2,1, ,1,2,24,1, , , ,1,1,1,4,0,1
4,1,5,1,1,33,1,10,10,1,2013,2,15,5,4,4,2,1,1,1, ,1,1, ,1, , , ,1,1,2,3,0,1
4,2,5,2,1,32,2,10,10,1,2013, ,16,6,4,4,2,1,1,1, , ,1, ,1, , , ,1,1,2,3,0,3
4,3,5,4,4,9,2,10,10,1,2013,2, , , , , , , , , , , , , , , , , , ,2,1, , 
4,4,5,4,4,5,2,10,10,1,2013,2, , , , , , , , , , , , , , , , , , ,2,1, , 
4,1,3,1,4,35,2,9,9,97,2011, ,16,6,6,5,3,3,2,1, ,98,1, ,2,2,4,1,1,1,1,3,4,2
4,2,3,6,4,34,2,9,9,97,2011,2,14,6,6,5,3,2,2,1, ,98,1, ,2,2,4,1,1,1,1,3,4,1
4,3,3,3,4,28,2,9,9,97,2011,1, , , , , , , , , , , , , , , , , , ,1,2, , 
4,1,4,1,1,62,1,97,97,97,2011,2,98,4,2,8,4,4,1,1, , ,1, ,1, , , ,2,2,1,5,0,3
4,2,4,2,1,60,2,97,97,97,2011, ,16,6,1, ,4,3,1,1, , ,1, ,1, , , ,2,2,1,4,0,3
4,3,4,4,4,22,2,97,97,97,2011,2,10,5,6,13,4,2,1,6, ,3,1, ,2,2,2,1,1,1,1,1,2,2
4,4,4,4,4,34,1,97,97,97,2015,2,98,98,98,98,8,8,8,8,8, ,1, ,8, , , ,8,8,1,3,999,999
4,1,5,1,1,998,1,3,3,9,2015, ,15,6,98,98,4,3,8,2,1,1,8, ,1, , , ,1,1,3,999,0,1
4,2,5,11,7,32,2,3,3,9,2015,2,10,1,6,13,4,3,2,1, ,1,1, ,1, , , ,1,1,3,3,0,1
4,3,5,2,1,998,2,3,3,9,2015,1, , , , , , , , , , , , , , , , , , ,3,999, , 
4,4,5,4,4,3,1,97,98,9,2015,1, , , , , , , , , , , , , , , , , , ,3,1, , 
4,5,5,4,4,998,1,97,98,9,2015,1, , , , , , , , , , , , , , , , , , ,3,999, , 
4,4,4,4,4,1,1,24,24,1,2015,1, , , , , , , , , , , , , , , , , , ,3,0, , 
4,1,1,1,4,33,2,9,9,97,2014, ,20,7,4,2,2,1,2,1, , ,2,52,2,2,4,2,1,1,2,3,4,2
4,1,2,1,2,45,2,5,5,10,2011, ,14,4,1, ,4,3,1,1, ,5,2,98,1, , , ,1,1,1,3,0,1
4,2,2,98,4,23,2,5,5,10,2011,2,13,5,6,13,4,3,1,1, ,98,1, ,1, , , ,1,1,1,1,0,2
4,1,1,1,4,43,1,10,10,8,2013, ,12,99,2,97,2,2,1,2,2,1,1, ,2,2,5,1,1,1,2,3,5,1
4,1,5,1,1,55,1,10,10,1,2012, ,12,5,5,6,3,2,1,1, ,1,1, ,1, , , ,2,2,2,4,0,2
4,2,5,2,1,52,2,10,10,1,2012,2,5,2,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,2,4,0,3
4,3,5,4,4,21,2,10,10,1,2012,2,9,2,6,13,3,1,1,2,1,2,2,1,2,1, , ,1,1,2,1, ,1
4,4,5,4,4,19,1,10,10,1,2012,2,8,2,6,13,3,1,1,6, ,2,2,1,2,2,1,2,1,1,2,1,1,1
4,5,5,4,4,17,1,10,10,1,2012,2,7,2,6,13,3,1,1,6, , ,1, ,2,2,1,1,1,1,2,1,1,3
4,1,1,1,4,28,1,97,97,97,2013, ,12,5,5,11,3,2,2,2,2,3,1, ,1, , , ,1,1,2,2,0,1
4,1,3,1,3,998,2,10,10,1,2011,2, , , , , , , , , , , , , , , , , , ,3,999, , 
4,2,3,11,4,20,2,10,10,1,2014, ,12,2,6,13,4,2,1,2,1,1,1, ,1, , , ,1,1,3,1,0,2
4,3,3,4,4,21,2,10,10,1,2011,2,12,5,6,13,3,2,2,2,1,1,1, ,1, , , ,2,2,3,1,0,3
4,1,5,1,4,35,1,97,10,1,2014,2,4,1,5,7,4,2,1,1, ,1,1, ,1, , , ,2,1,3,3,0,1
4,2,5,6,4,23,1,10,10,1,2015,2,2,1,4,6,4,3,1,2,1,1,1, ,1, , , ,1,2,3,2,0,1
4,3,5,5,5,56,2,10,10,1,2015,2,0,1,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,3,4,0,3
4,4,5,11,4,14,1,97,10,1,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
4,5,5,6,3,39,2,97,10,1,2015, ,6,2,4,8,4,4,1,2,1,1,1, ,1, , , ,1,1,3,3,0,1
4,1,5,1,1,23,2,16,24,97,2012,2,1,97,1, ,4,2,2,1, , ,1, ,1, , , ,1,1,2,2,0,3
4,2,5,2,1,43,1,16,24,97,2013, ,10,97,5,6,3,2,1,2,1,1,1, ,1, , , ,1,1,2,3,0,3
4,3,5,4,4,7,2,97,24,97,2012,2, , , , , , , , , , , , , , , , , , ,2,1, , 
4,4,5,4,4,5,2,97,24,97,2012,2, , , , , , , , , , , , , , , , , , ,2,0, , 
4,1,3,1,1,50,1,97,97,97,2011,2,11,4,4,3,4,3,1,1, ,5,1, ,1, , , ,1,1,1,4,0,1
4,2,3,4,4,22,2,97,97,97,2011,2,9,97,1, ,2,1,2,1, ,1,2,40,2,2,8,1,1,1,1,1,999,1
4,3,3,2,1,51,2,97,97,97,2011, ,10,5,4,2,4,3,1,1, ,1,1, ,1, , , ,1,1,1,4,0,1
4,1,4,1,1,67,1,3,3,20,2012, ,1,1,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,1,5,0,3
4,1,2,1,1,75,1,97,97,1,2012, ,20,7,4,2,4,2,1,2,1, ,1, ,1, , , ,1,1,1,5,0,2
4,2,2,2,1,68,2,97,97,1,2015,2,12,5,1, ,4,3,1,2,2, ,1, ,1, , , ,1,1,1,5,0,3
4,1,1,1,4,44,1,10,24,8,2011, ,20,5,5,2,1,1,1,2,1,5,1, ,1, , , ,1,1,1,3,0,1
4,1,1,1,4,32,1,10,10,8,2011, ,15,5,5,97,3,2,1,1, ,5,1, ,1, , , ,1,1,1,3,0,3
4,1,5,1,1,65,1,10,10,8,2013,2,12,5,5,6,4,2,1,1, , ,1, ,1, , , ,2,1,1,5,0,3
4,2,5,2,1,57,2,10,10,1,2012,2,12,5,1, ,2,2,1,1, , ,1, ,1, , , ,2,2,1,4,0,3
4,3,5,5,3,36,2,10,10,1,2012, ,16,6,1, ,2,1,2,1, ,1,1, ,2,2,7,1,1,1,1,3,7,2
4,4,5,4,4,22,1,10,10,1,2012,2,12,5,6,13,2,1,1,1, ,2,1, ,2,2,2,1,1,1,1,1,2,2
4,5,5,5,4,30,1,10,10,1,2012,2,15,5,6,13,1,1,1,1, ,1,1, ,1, , , ,1,1,1,3,0,1
4,1,4,1,1,28,1,2,98,24,2011, ,15,6,5,5,2,2,2,2,1,97,1, ,1, , , ,1,1,1,2,0,1
4,2,4,2,1,26,2,2,98,24,2011,2,12,5,5,5,3,2,2,1, ,1,1, ,1, , , ,1,1,1,2,0,1
4,3,4,4,4,4,2,24,98,97,2012,1, , , , , , , , , , , , , , , , , , ,1,0, , 
4,4,4,4,4,1,2,24,98,97,2015,1, , , , , , , , , , , , , , , , , , ,1,0, , 
4,1,2,1,4,63,2,10,10,1,2013, ,6,2,1, ,4,3,1,1, , ,1, ,1, , , ,2,2,2,5,0,3
4,2,2,6,4,61,2,10,10,1,2013,2,0,1,1, ,4,4,1,1, ,1,1, ,1, , , ,1,1,2,5,0,1
4,1,4,1,1,57,1,10,10,1,2013,2,98,6,4,3,2,1,1,1, ,1,2,0,1, , , ,1,1,2,4,0,1
4,2,4,2,1,56,2,10,10,1,2013,2,12,5,1, ,2,2,1,1, , ,1, ,1, , , ,2,1,2,4,0,3
4,3,4,4,4,34,2,10,10,1,2013, ,16,6,4,97,2,2,1,1, ,98,1, ,1, , , ,1,1,2,3,0,1
4,4,4,4,4,29,2,10,10,1,2013,2,0,1,1, ,4,4,1,1, , ,1, ,1, , , ,2,2,2,3,0,3
4,1,2,1,4,51,1,10,10,1,2012,2,18,6,5,2,2,2,1,1, ,1,1, ,1, , , ,1,1,1,4,0,1
4,2,2,6,4,53,2,10,10,1,2012, ,14,4,4,7,2,2,1,2,2, ,1, ,1, , , ,2,2,1,4,0,3
4,1,2,1,2,30,2,16,16,97,2015, ,8,2,1, ,2,2,2,2,1,1,2,98,1, , , ,1,1,3,3,0,2
4,2,2,4,4,7,1,97,16,97,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
4,1,1,1,2,38,1,97,10,1,2012, ,16,6,4,2,1,1,1,1, , ,1, ,1, , , ,2,2,2,3,0,3
4,1,4,1,1,56,1,10,10,97,2012,2,0,1,1, ,3,3,1,1, , ,1, ,1, , , ,2,2,1,4,0,3
4,2,4,2,1,50,2,10,10,97,2012, ,12,5,2,10,3,2,1,2,1, ,1, ,2,2,4,1,2,2,1,4,4,3
4,3,4,4,4,15,2,10,10,97,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
4,4,4,4,4,9,1,10,10,97,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
4,1,5,1,4,31,1,10,10,1,2013,2,20,7,6,5,1,1,2,1, ,1,1, ,1, , , ,1,2,2,3,0,1
4,2,5,6,4,27,2,10,10,1,2013, ,17,6,6,13,2,1,1,1, ,1,1, ,1, , , ,1,1,2,2,0,1
4,3,5,6,4,22,1,10,10,1,2013,2,11,97,4,6,2,1,2,1, ,1,8, ,2,2,2,1,1,1,2,2,2,1
4,4,5,6,4,24,1,10,10,1,2013,2,0,1,1, ,4,3,2,2,2, ,1, ,2,1, , ,2,2,2,2, ,3
4,5,5,5,1,61,2,10,10,1,2013,2,16,6,1, ,2,1,1,2,2,97,1, ,2,1, , ,1,1,2,5, ,1
4,1,3,1,1,27,1,10,10,1,2015,2,8,4,5,1,3,2,2,2,1,98,1, ,1, , , ,1,1,2,3,0,1
4,2,3,2,1,27,2,10,10,1,2014, ,9,4,1, ,3,2,1,2,1,1,1, ,1, , , ,1,1,2,2,0,3
4,3,3,11,4,10,1,10,10,1,2014,2, , , , , , , , , , , , , , , , , , ,2,1, , 
4,1,5,1,1,28,1,2,96,97,2012,2,12,98,6,98,3,2,1,1, ,98,8, ,1, , , ,1,1,1,2,0,1
4,2,5,4,1,49,2,2,96,97,2012, ,0,1,1, ,4,4,1,1, , ,1, ,1, , , ,1,1,1,4,0,3
4,3,5,5,1,998,1,2,96,97,2012,2, , , , , , , , , , , , , , , , , , ,1,999, , 
4,4,5,2,1,28,2,2,96,97,2012,2,98,98,98,98,3,2,8,1, , ,1, ,1, , , ,1,8,1,2,0,3
4,5,5,6,4,16,1,14,96,97,2012,2,5,98,6,96,2,2,1,2,1, ,1, ,2,2,8,1,1,1,1,1,999,3
4,1,1,1,1,40,1,2,98,24,2013, ,15,6,1, ,2,1,2,1, ,1,1, ,1, , , ,1,1,2,3,0,1
4,1,1,1,4,24,1,97,97,97,2015, ,98,99,99,97,4,4,2,2,2,96,1, ,2,1, , ,1,1,3,2, ,3
4,1,4,1,1,34,1,9,9,97,2012, ,11,5,5,11,4,4,1,1, , ,1, ,1, , , ,2,2,1,3,0,3
4,2,4,2,1,41,2,9,9,97,2012,2,12,5,1, ,4,2,1,2,2,1,2,99,2,2,7,2,1,1,1,3,7,1
4,3,4,4,4,17,2,9,9,97,2012,2,4,2,6,13,4,1,1,6, ,96,1, ,2,2,1,2,1,1,1,1,1,1
4,4,4,4,4,9,2,9,9,97,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
4,1,1,1,4,30,1,9,9,97,2012, ,16,6,1, ,2,2,2,1, ,1,1, ,1, , , ,1,1,1,3,0,1
4,1,5,1,1,35,1,10,10,1,2014, ,20,6,5,6,1,1,1,1, ,1,1, ,1, , , ,1,1,2,3,0,1
4,2,5,2,1,33,2,10,10,1,2014,2,16,6,2,5,2,1,1,1, , ,1, ,1, , , ,1,1,2,3,0,3
4,3,5,4,6,8,2,10,10,1,2014,2, , , , , , , , , , , , , , , , , , ,2,1, , 
4,4,5,4,6,7,1,10,10,1,2014,2, , , , , , , , , , , , , , , , , , ,2,1, , 
4,5,5,4,6,4,1,10,10,1,2014,2, , , , , , , , , , , , , , , , , , ,2,1, , 
4,1,5,1,1,44,1,10,10,8,2011, ,14,5,4,6,3,3,1,1, ,1,1, ,1, , , ,2,2,1,3,0,3
4,2,5,2,1,35,2,10,10,8,2011,2,9,2,1, ,3,3,1,1, , ,1, ,1, , , ,2,1,1,3,0,3
4,3,5,4,4,19,1,10,10,8,2011,2,6,2,6,13,3,2,1,6, ,1,1, ,2,2,7,1,1,1,1,1,7,1
4,4,5,4,4,17,2,10,10,8,2011,2,4,1,6,13,3,1,1,6, , ,1, ,2,2,1,1,1,1,1,1,1,3
4,5,5,4,4,11,2,10,10,8,2011,2, , , , , , , , , , , , , , , , , , ,1,1, , 
4,1,4,1,1,36,2,3,24,20,2011, ,6,1,1, ,4,3,1,1, ,97,1, ,1, , , ,1,1,1,3,0,3
4,2,4,3,1,30,1,3,3,20,2011,1, , , , , , , , , , , , , , , , , , ,1,2, , 
4,3,4,5,4,15,2,20,24,20,2011,2, , , , , , , , , , , , , , , , , , ,1,1, , 
4,4,4,5,4,10,2,20,24,20,2011,2, , , , , , , , , , , , , , , , , , ,1,1, , 
4,1,5,1,1,998,1,10,10,8,2013, ,8,1,5,8,4,4,1,1, , ,1, ,1, , , ,2,2,2,999,0,3
4,2,5,2,1,998,2,10,10,8,2013,2, , , , , , , , , , , , , , , , , , ,2,999, , 
4,3,5,4,4,20,1,10,10,8,2013,2,1,1,1, ,4,1,1,6, , ,1, ,2,8, , ,1,1,2,1, ,3
4,4,5,4,4,20,2,10,10,8,2013,2,1,1,6,13,3,1,1,6, , ,1, ,2,1, , ,1,1,2,1, ,3
4,5,5,4,4,9,2,10,10,8,2013,2, , , , , , , , , , , , , , , , , , ,2,1, , 
4,1,5,1,1,49,1,10,10,8,2012, ,15,5,5,11,2,1,1,1, ,1,1, ,1, , , ,1,1,1,4,0,1
4,2,5,2,1,39,2,10,10,97,2012,2,9,2,1, ,3,2,1,1, , ,1, ,1, , , ,1,1,1,3,0,2
4,3,5,4,4,13,2,10,10,31,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
4,4,5,4,4,12,1,10,10,31,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
4,5,5,4,4,11,1,10,10,31,2012,2, , , , , , , , , , , , , , , , , , ,1,1, , 
4,1,5,1,4,31,1,10,10,1,2013,2,14,4,4,97,2,1,1,1, ,1,1, ,2,2,5,1,2,2,2,3,5,3
4,2,5,6,4,26,1,10,10,1,2014, ,12,5,1, ,3,2,1,1, ,4,2,7,1, , , ,1,1,2,2,0,3
4,3,5,6,1,33,1,10,10,1,2014,2,8,5,3,98,3,2,1,1, ,1,1, ,1, , , ,1,1,2,3,0,1
4,4,5,11,1,27,2,9,10,1,2014,2,98,98,1, ,4,3,1,1, , ,1, ,1, , , ,1,1,2,2,0,3
4,5,5,11,4,999,1,10,10,1,2014,2, , , , , , , , , , , , , , , , , , ,2,999, , 
4,1,5,1,1,50,1,10,10,8,2011,1, , , , , , , , , , , , , , , , , , ,3,4, , 
4,2,5,2,1,45,2,10,10,8,2015, ,6,1,1, ,3,2,1,2,2, ,1, ,1, , , ,1,1,3,4,0,2
4,3,5,4,4,15,2,10,10,8,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
4,4,5,4,4,13,1,10,10,8,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
4,5,5,4,4,11,1,10,10,8,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
4,1,2,1,1,24,1,9,9,97,2015,2,12,5,5,1,3,2,1,2,1,5,1, ,1, , , ,1,1,3,2,0,1
4,1,2,1,1,31,1,3,98,9,2015, ,98,1,8,11,4,4,1,1, ,1,1, ,1, , , ,2,2,3,3,0,1
4,2,2,2,1,27,2,3,98,9,2015,2,98,1,8,11,4,4,1,1, , ,1, ,1, , , ,1,1,3,3,0,3
4,1,2,1,1,28,1,10,10,1,2014, ,12,6,4,9,3,2,2,1, ,1,1, ,1, , , ,1,1,3,3,0,3
4,2,2,2,1,998,2,10,10,1,2014,2, , , , , , , , , , , , , , , , , , ,3,999, , 
4,1,1,1,5,35,2,9,9,97,2014, ,12,5,4,2,3,2,2,1, ,1,2,98,1, , , ,2,1,3,3,0,1
4,3,3,4,4,0,1,24,24,9,2015,1, , , , , , , , , , , , , , , , , , ,3,0, , 
4,1,4,1,1,61,1,10,10,8,2012, ,12,5,5,8,3,2,1,2,1,5,1, ,2,2,1,1,1,1,1,5,1,3
4,2,4,2,1,75,2,10,10,31,2012,2,9,2,1, ,3,2,1,1, , ,1, ,1, , , ,2,2,1,5,0,3
4,3,4,4,4,19,1,10,10,8,2012,2,11,5,6,13,3,1,1,6, ,5,1, ,2,2,7,1,1,1,1,1,7,1
4,4,4,4,4,19,2,10,10,8,2012,2,11,5,6,13,3,1,1,6, ,98,2,1,2,2,7,1,1,1,1,1,7,3
4,1,3,1,1,58,1,9,9,97,2012, ,12,5,2,97,3,2,2,2,1,1,2,20,2,2,6,2,2,2,1,4,6,2
4,2,3,2,1,55,2,9,9,97,2012,2,99,98,2,5,2,1,2,2,2,1,2,52,2,2,2,2,1,1,1,4,2,1
4,3,3,4,4,24,2,9,9,97,2012,2,10,5,6,13,3,2,2,6, ,1,8, ,2,1, , ,1,1,1,2, ,2
4,1,5,1,1,37,1,10,10,1,2015, ,9,2,4,6,3,2,1,1, ,1,1, ,1, , , ,1,1,3,3,0,1
4,2,5,2,1,27,2,10,10,1,2015,2,5,2,1, ,3,3,1,1, , ,1, ,1, , , ,1,1,3,3,0,3
4,3,5,4,4,8,1,10,10,1,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
4,4,5,4,4,6,2,10,10,1,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
4,5,5,4,4,4,1,10,10,8,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
4,1,5,1,1,46,1,10,10,1,2015, ,20,6,2,5,2,2,1,2,2,1,1, ,2,2,6,1,1,1,3,4,6,1
4,2,5,2,1,38,2,10,10,1,2015,1, , , , , , , , , , , , , , , , , , ,3,3, , 
4,3,5,4,4,12,1,10,10,1,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
4,4,5,4,4,11,1,10,10,1,2015,2, , , , , , , , , , , , , , , , , , ,3,1, , 
4,5,5,5,5,66,2,10,10,1,2015,2,14,4,2,5,3,3,1,1, , ,1, ,1, , , ,2,2,3,5,0,3
4,1,1,1,4,36,1,9,9,97,2015, ,16,6,5,2,2,1,2,1, ,5,1, ,1, , , ,1,1,3,3,0,1
4,5,5,4,4,16,1,10,9,1,2015,2,9,2,6,13,1,1,1,6, , ,1, ,2,2,1,1,1,1,3,1,1,3
4,1,3,1,1,38,1,10,10,8,2012, ,4,1,1, ,4,3,1,1, , ,1, ,1, , , ,2,2,1,3,0,3
